gp4.googleusercontent.com,google
p2-csgghk5vj2odc-tozbibqgrdcq2h26-if-v6exp3-v4.metric.gstatic.com,google
p4-fg7fc7duw3yzu-zzwxiat46wxrzcfa-320064-i2-v6exp3-v4.metric.gstatic.com,google
p4-cm4ioxl3trhoi-te4g6yahmxculbha-922411-i1-v6exp3-v4.metric.gstatic.com,google
csi.gstatic.com,google
p2-hg3jcfgi6hpyc-mb63objkp7yrq7ff-126492-s1-v6exp3-v4.metric.gstatic.com,google
p4-fg7fc7duw3yzu-zzwxiat46wxrzcfa-320064-s1-v6exp3-v4.metric.gstatic.com,google
p4-elfjtrr3ifwdo-faqmrozmov6kx3wr-944238-i1-v6exp3-ds.metric.gstatic.com,google
p4-fg7fc7duw3yzu-zzwxiat46wxrzcfa-if-v6exp3-v4.metric.gstatic.com,google
p4-dumgj7pexofou-tkppwu3czzgdubxi-993203-i2-v6exp3-ds.metric.gstatic.com,google
p4-cse4zydtvryry-umlagde5gxvy5xcs-if-v6exp3-v4.metric.gstatic.com,google
p4-g4vd53qqnk3k2-hz5sp56f6g4rzcbt-646109-s1-v6exp3-v4.metric.gstatic.com,google
ssl.gstatic.com,google
p4-caq5hz7zg5fue-jfeyuuo6ofaewjuw-575888-i1-v6exp3-ds.metric.gstatic.com,google
p4-dumgj7pexofou-tkppwu3czzgdubxi-993203-s1-v6exp3-v4.metric.gstatic.com,google
p2-ju4nm5piv6hb2-3grkcdhlo24zdrep-842391-s1-v6exp3-v4.metric.gstatic.com,google
p4-gqg3niuqnsvss-4oyxjyhuxt25q5k3-545959-s1-v6exp3-v4.metric.gstatic.com,google
encrypted-tbn0.gstatic.com,google
maps.gstatic.com,google
p2-mcrhrvctsv5vq-mxaxvnngqomh6nm7-128371-s1-v6exp3-v4.metric.gstatic.com,google
p2-pdpzttkwqp3lo-3g5akbcbgucnf7vr-569352-i2-v6exp3-v4.metric.gstatic.com,google
p4-bpqtqqno4qkui-ndlomzalkoazvwyy-796301-i1-v6exp3-v4.metric.gstatic.com,google
p4-ebty2uk3h7ype-adaifujtvzlwgu56-if-v6exp3-v4.metric.gstatic.com,google
p4-ebty2uk3h7ype-adaifujtvzlwgu56-763043-i2-v6exp3-ds.metric.gstatic.com,google
p4-hhvhnofyq65s4-gpa3ns3b5oiujjud-if-v6exp3-v4.metric.gstatic.com,google
p4-b6zbzsbog35y6-f4abz3rlwpsodvty-if-v6exp3-v4.metric.gstatic.com,google
p4-b6zbzsbog35y6-f4abz3rlwpsodvty-610924-s1-v6exp3-v4.metric.gstatic.com,google
p4-f5ixwxs7v64km-6wrlc2mwvipmc2fq-476257-i1-v6exp3-v4.metric.gstatic.com,google
fonts.gstatic.com,google
p2-oxpouewzulg4k-t7fjs6u5fp5yjgly-462374-i1-v6exp3-ds.metric.gstatic.com,google
p4-dumgj7pexofou-tkppwu3czzgdubxi-993203-i1-v6exp3-v4.metric.gstatic.com,google
p2-g7cu27ymnsl7c-aawcqzvilmolns3f-545967-s1-v6exp3-v4.metric.gstatic.com,google
p4-gahtitbmfc3i6-nuchiwj7kylwgfsh-572482-i1-v6exp3-ds.metric.gstatic.com,google
p2-ihazjehbms422-yprphtlg3bt5ea53-if-v6exp3-v4.metric.gstatic.com,google
encrypted-tbn3.gstatic.com,google
p2-pls2dlbnc4yio-u23iwh5qar5ldjop-965930-i2-v6exp3-v4.metric.gstatic.com,google
p4-aasglpbkstpcg-ywhygvxgpifj347f-886797-i2-v6exp3-ds.metric.gstatic.com,google
p4-aasglpbkstpcg-ywhygvxgpifj347f-886797-i1-v6exp3-v4.metric.gstatic.com,google
p4-dnmknk6e5khww-gacldmtemv74c45a-if-v6exp3-v4.metric.gstatic.com,google
p4-ebty2uk3h7ype-adaifujtvzlwgu56-763043-s1-v6exp3-v4.metric.gstatic.com,google
p4-caq5hz7zg5fue-jfeyuuo6ofaewjuw-575888-s1-v6exp3-v4.metric.gstatic.com,google
p2-pls2dlbnc4yio-u23iwh5qar5ldjop-965930-i1-v6exp3-ds.metric.gstatic.com,google
p4-cpihsetig7gne-ejugdmxqttdzkk4r-764154-i2-v6exp3-v4.metric.gstatic.com,google
p4-g4vd53qqnk3k2-hz5sp56f6g4rzcbt-646109-i1-v6exp3-v4.metric.gstatic.com,google
p4-elfjtrr3ifwdo-faqmrozmov6kx3wr-944238-i2-v6exp3-v4.metric.gstatic.com,google
p4-azqc6k4p6ewug-ydag2zlpo4jix6j7-546331-i2-v6exp3-ds.metric.gstatic.com,google
p2-hq5gh7p3wqkbm-5r54sqkkmgjdzbzk-127067-s1-v6exp3-v4.metric.gstatic.com,google
p2-i44tinx7t32mw-xzpxogiwkdb5g42j-990045-s1-v6exp3-v4.metric.gstatic.com,google
p2-jzsc6hnu7eads-oojzpwkesgxyhyt7-342601-i2-v6exp3-ds.metric.gstatic.com,google
p2-pls2dlbnc4yio-u23iwh5qar5ldjop-if-v6exp3-v4.metric.gstatic.com,google
p4-dnmknk6e5khww-gacldmtemv74c45a-888418-i1-v6exp3-ds.metric.gstatic.com,google
p4-b6zbzsbog35y6-f4abz3rlwpsodvty-610924-i1-v6exp3-ds.metric.gstatic.com,google
p4-cpihsetig7gne-ejugdmxqttdzkk4r-if-v6exp3-v4.metric.gstatic.com,google
p2-pls2dlbnc4yio-u23iwh5qar5ldjop-965930-s1-v6exp3-v4.metric.gstatic.com,google
p4-cpihsetig7gne-ejugdmxqttdzkk4r-764154-i1-v6exp3-ds.metric.gstatic.com,google
p4-ebty2uk3h7ype-adaifujtvzlwgu56-763043-i1-v6exp3-v4.metric.gstatic.com,google
p4-gahtitbmfc3i6-nuchiwj7kylwgfsh-if-v6exp3-v4.metric.gstatic.com,google
p2-hg3jcfgi6hpyc-mb63objkp7yrq7ff-if-v6exp3-v4.metric.gstatic.com,google
p4-hqwtfpmgbbsey-x4esgto3piv4jzfs-if-v6exp3-v4.metric.gstatic.com,google
p4-dumgj7pexofou-tkppwu3czzgdubxi-if-v6exp3-v4.metric.gstatic.com,google
p4-bpqtqqno4qkui-ndlomzalkoazvwyy-796301-s1-v6exp3-v4.metric.gstatic.com,google
www.gstatic.com,google
p2-csgghk5vj2odc-tozbibqgrdcq2h26-738649-s1-v6exp3-v4.metric.gstatic.com,google
p4-aasglpbkstpcg-ywhygvxgpifj347f-if-v6exp3-v4.metric.gstatic.com,google
p2-jzsc6hnu7eads-oojzpwkesgxyhyt7-if-v6exp3-v4.metric.gstatic.com,google
p2-ihazjehbms422-yprphtlg3bt5ea53-695438-s1-v6exp3-v4.metric.gstatic.com,google
p4-f5ixwxs7v64km-6wrlc2mwvipmc2fq-if-v6exp3-v4.metric.gstatic.com,google
p2-mcrhrvctsv5vq-mxaxvnngqomh6nm7-if-v6exp3-v4.metric.gstatic.com,google
p4-elfjtrr3ifwdo-faqmrozmov6kx3wr-if-v6exp3-v4.metric.gstatic.com,google
p4-cm4ioxl3trhoi-te4g6yahmxculbha-922411-i2-v6exp3-ds.metric.gstatic.com,google
p4-dgr7ku6p55bdw-yiny3fdsxolcdsod-468300-i2-v6exp3-v4.metric.gstatic.com,google
p2-ju4nm5piv6hb2-3grkcdhlo24zdrep-if-v6exp3-v4.metric.gstatic.com,google
p4-dgr7ku6p55bdw-yiny3fdsxolcdsod-468300-i1-v6exp3-ds.metric.gstatic.com,google
p4-aasglpbkstpcg-ywhygvxgpifj347f-886797-s1-v6exp3-v4.metric.gstatic.com,google
p4-f5ixwxs7v64km-6wrlc2mwvipmc2fq-476257-s1-v6exp3-v4.metric.gstatic.com,google
p4-cse4zydtvryry-umlagde5gxvy5xcs-604975-s1-v6exp3-v4.metric.gstatic.com,google
p4-hqwtfpmgbbsey-x4esgto3piv4jzfs-730805-i1-v6exp3-v4.metric.gstatic.com,google
p2-oxpouewzulg4k-t7fjs6u5fp5yjgly-if-v6exp3-v4.metric.gstatic.com,google
p4-bpqtqqno4qkui-ndlomzalkoazvwyy-if-v6exp3-v4.metric.gstatic.com,google
p4-gokkdn3xxbo36-ljzwmtgma737yora-if-v6exp3-v4.metric.gstatic.com,google
p2-pdpzttkwqp3lo-3g5akbcbgucnf7vr-569352-i1-v6exp3-ds.metric.gstatic.com,google
p2-pdpzttkwqp3lo-3g5akbcbgucnf7vr-569352-s1-v6exp3-v4.metric.gstatic.com,google
p2-hq5gh7p3wqkbm-5r54sqkkmgjdzbzk-if-v6exp3-v4.metric.gstatic.com,google
p4-hizfszuwjyfb4-th2dllvryykypydf-138801-i2-v6exp3-ds.metric.gstatic.com,google
p2-oxpouewzulg4k-t7fjs6u5fp5yjgly-462374-i2-v6exp3-v4.metric.gstatic.com,google
p4-dgr7ku6p55bdw-yiny3fdsxolcdsod-468300-s1-v6exp3-v4.metric.gstatic.com,google
p4-dgr7ku6p55bdw-yiny3fdsxolcdsod-if-v6exp3-v4.metric.gstatic.com,google
encrypted-tbn2.gstatic.com,google
p4-gqg3niuqnsvss-4oyxjyhuxt25q5k3-if-v6exp3-v4.metric.gstatic.com,google
p2-pdpzttkwqp3lo-3g5akbcbgucnf7vr-if-v6exp3-v4.metric.gstatic.com,google
p4-hizfszuwjyfb4-th2dllvryykypydf-138801-i1-v6exp3-v4.metric.gstatic.com,google
p4-g4vd53qqnk3k2-hz5sp56f6g4rzcbt-if-v6exp3-v4.metric.gstatic.com,google
p4-g4vd53qqnk3k2-hz5sp56f6g4rzcbt-646109-i2-v6exp3-ds.metric.gstatic.com,google
p4-hqwtfpmgbbsey-x4esgto3piv4jzfs-730805-s1-v6exp3-v4.metric.gstatic.com,google
p4-caq5hz7zg5fue-jfeyuuo6ofaewjuw-575888-i2-v6exp3-v4.metric.gstatic.com,google
p4-azqc6k4p6ewug-ydag2zlpo4jix6j7-546331-i1-v6exp3-v4.metric.gstatic.com,google
p4-hizfszuwjyfb4-th2dllvryykypydf-if-v6exp3-v4.metric.gstatic.com,google
p4-dnmknk6e5khww-gacldmtemv74c45a-888418-s1-v6exp3-v4.metric.gstatic.com,google
p2-g7cu27ymnsl7c-aawcqzvilmolns3f-if-v6exp3-v4.metric.gstatic.com,google
p4-caq5hz7zg5fue-jfeyuuo6ofaewjuw-if-v6exp3-v4.metric.gstatic.com,google
p4-fg7fc7duw3yzu-zzwxiat46wxrzcfa-320064-i1-v6exp3-ds.metric.gstatic.com,google
p4-bpqtqqno4qkui-ndlomzalkoazvwyy-796301-i2-v6exp3-ds.metric.gstatic.com,google
p2-jzsc6hnu7eads-oojzpwkesgxyhyt7-342601-i1-v6exp3-v4.metric.gstatic.com,google
p2-ar52iae57ofxq-dnvl3nbzrr4vlwc7-if-v6exp3-v4.metric.gstatic.com,google
p2-jzsc6hnu7eads-oojzpwkesgxyhyt7-342601-s1-v6exp3-v4.metric.gstatic.com,google
p2-i44tinx7t32mw-xzpxogiwkdb5g42j-if-v6exp3-v4.metric.gstatic.com,google
p4-gqg3niuqnsvss-4oyxjyhuxt25q5k3-545959-i1-v6exp3-v4.metric.gstatic.com,google
p4-djbi7dvgwqeoy-id5zftswprpbcyat-if-v6exp3-v4.metric.gstatic.com,google
p4-b6zbzsbog35y6-f4abz3rlwpsodvty-610924-i2-v6exp3-v4.metric.gstatic.com,google
p4-azqc6k4p6ewug-ydag2zlpo4jix6j7-if-v6exp3-v4.metric.gstatic.com,google
p4-cm4ioxl3trhoi-te4g6yahmxculbha-if-v6exp3-v4.metric.gstatic.com,google
p4-f5ixwxs7v64km-6wrlc2mwvipmc2fq-476257-i2-v6exp3-ds.metric.gstatic.com,google
p4-gahtitbmfc3i6-nuchiwj7kylwgfsh-572482-s1-v6exp3-v4.metric.gstatic.com,google
encrypted-tbn1.gstatic.com,google
p2-oxpouewzulg4k-t7fjs6u5fp5yjgly-462374-s1-v6exp3-v4.metric.gstatic.com,google
p4-cpihsetig7gne-ejugdmxqttdzkk4r-764154-s1-v6exp3-v4.metric.gstatic.com,google
stats.g.doubleclick.net,google
pubads.g.doubleclick.net,google
cm.g.doubleclick.net,google
i.imgur.com,imgur
ieonline.microsoft.com,microsoft
fe2.update.microsoft.com,microsoft
settings-win.data.microsoft.com,microsoft
vortex-win.data.microsoft.com,microsoft
next-services.apps.microsoft.com,microsoft
ieonlinews.microsoft.com,microsoft
go.microsoft.com,microsoft
sls.update.microsoft.com,microsoft
urs.microsoft.com,microsoft
telecommand.telemetry.microsoft.com,microsoft
watson.telemetry.microsoft.com,microsoft
sqm.telemetry.microsoft.com,microsoft
iecvlist.microsoft.com,microsoft
wer.microsoft.com,microsoft
r20swj13mr.microsoft.com,microsoft
spynet2.microsoft.com,microsoft
wscont.apps.microsoft.com,microsoft
spynetalt.microsoft.com,microsoft
fe2.ws.microsoft.com,microsoft
DB5SCH101110541.wns.windows.com,microsoft
DB5SCH101110821.wns.windows.com,microsoft
DB5SCH101101044.wns.windows.com,microsoft
DB5SCH101110135.wns.windows.com,microsoft
DB5SCH101110510.wns.windows.com,microsoft
DB5SCH101110345.wns.windows.com,microsoft
DB5SCH101110621.wns.windows.com,microsoft
DB5SCH101110125.wns.windows.com,microsoft
DB5SCH101101310.wns.windows.com,microsoft
www.windowssearch.com,microsoft
DB5SCH101100944.wns.windows.com,microsoft
BN1WNS2011803.wns.windows.com,microsoft
DB5SCH101101031.wns.windows.com,microsoft
DB5SCH101110142.wns.windows.com,microsoft
client.wns.windows.com,microsoft
windows.policies.live.net,microsoft
DB5SCH101110744.wns.windows.com,microsoft
DB5SCH101101123.wns.windows.com,microsoft
DB5SCH101102009.wns.windows.com,microsoft
DB5SCH101101531.wns.windows.com,microsoft
DB5SCH101101022.wns.windows.com,microsoft
DB5SCH101101209.wns.windows.com,microsoft
DB5SCH101110442.wns.windows.com,microsoft
DB5SCH101101828.wns.windows.com,microsoft
BN1WNS1011610.wns.windows.com,microsoft
db5.wns.windows.com,microsoft
DB5SCH101110323.wns.windows.com,microsoft
DB5SCH101102032.wns.windows.com,microsoft
api.live.net,microsoft
blu2.storage.live.com,microsoft
login.live.com,microsoft
by3302.storage.live.com,microsoft
blu2.settings.live.net,microsoft
inference.location.live.net,microsoft
skydrivesync.policies.live.net,microsoft
mail.services.live.com,microsoft
by3302.settings.live.net,microsoft
snt406-m.hotmail.com,microsoft
g.msn.com,microsoft
rad.msn.com,microsoft
az786967.vo.msecnd.net,microsoft
eventgateway.soundcloud.com,soundcloud
i1.sndcdn.com,soundcloud
i3.sndcdn.com,soundcloud
soundcloud.com,soundcloud
wis.sndcdn.com,soundcloud
api-v2.soundcloud.com,soundcloud
cf-media.sndcdn.com,soundcloud
i4.sndcdn.com,soundcloud
va.sndcdn.com,soundcloud
a-v2.sndcdn.com,soundcloud
i2.sndcdn.com,soundcloud
ec-media.sndcdn.com,soundcloud
style.sndcdn.com,soundcloud
download.teamviewer.com,teamviewer
client.teamviewer.com,teamviewer
abs.twimg.com,twitter
pbs.twimg.com,twitter
amp.twimg.com,twitter
o.twimg.com,twitter
video.twimg.com,twitter
ton.twimg.com,twitter
abs-0.twimg.com,twitter
cdn.syndication.twimg.com,twitter
analytics.twitter.com,twitter
platform.twitter.com,twitter
syndication.twitter.com,twitter
twitter.com,twitter
upload.twitter.com,twitter
vcfd2.giraffic.net,unknown
update.virtualbox.org,unknown
s0.2mdn.net,unknown
www.pinterest.com,unknown
s2.wp.com,unknown
d24n15hnbwhuhn.cloudfront.net,unknown
stats.pusher.com,unknown
az325991.vo.msecnd.net,unknown
www.spot.im,unknown
motogurumag.com,unknown
configuration.apple.com,unknown
ws-spotim2.pusher.com,unknown
match.rtbidder.net,unknown
p2-hg3jcfgi6hpyc-mb63objkp7yrq7ff-126492-i2-bogus-dnssec-vd.gexperiments2.com,unknown
s.yimg.com,unknown
s1.wp.com,unknown
tiles-cloudfront.cdn.mozilla.net,unknown
pix.impdesk.com,unknown
connexity.net,unknown
vcfd1.giraffic.net,unknown
n.gemini.yahoo.com,unknown
geo3.ggpht.com,unknown
l.iforex.co.il,unknown
server.exposebox.com,unknown
sb.scorecardresearch.com,unknown
featured-profiles.soundcloud.com,unknown
farm4.staticflickr.com,unknown
www.linkedin.com,unknown
en.wikipedia.org,unknown
r2---sn-cx1x9-ua8e.gvt1.com,unknown
java.com,unknown
i.kinja-img.com,unknown
s3.amazonaws.com,unknown
javadl-esd-secure.oracle.com,unknown
fbstatic-a.akamaihd.net,unknown
helpx.adobe.com,unknown
cdmdownload.adobe.com,unknown
sb.voicefive.com,unknown
pixel-a.sitescout.com,unknown
p.adsymptotic.com,unknown
lapamcdn.pas-rahav.com,unknown
dclk-match.dotomi.com,unknown
tiles.cdn.mozilla.net,unknown
9gag.com,unknown
p2-hq5gh7p3wqkbm-5r54sqkkmgjdzbzk-127067-i2-bogus-dnssec-bd.gexperiments3.com,unknown
maxcdn.bootstrapcdn.com,unknown
s1.2mdn.net,unknown
secure.adnxs.com,unknown
ib.adnxs.com,unknown
code.createjs.com,unknown
www.winner.co.il,unknown
x.bidswitch.net,unknown
api.smoot.apple.com,unknown
loadm.exelator.com,unknown
r-login.wordpress.com,unknown
r4---sn-cx1x9-ua8z.gvt1.com,unknown
easylist-downloads.adblockplus.org,unknown
www.civicscience.com,unknown
counterjihadnews.files.wordpress.com,unknown
ad.360yield.com,unknown
widgets.pinterest.com,unknown
d5p.de17a.com,unknown
setup.icloud.com,unknown
c.o0bg.com,unknown
fbexternal-a.akamaihd.net,unknown
gm1.ggpht.com,unknown
mozorg.cdn.mozilla.net,unknown
suwidget3-bs-clc.sphereup.com,unknown
us-u.openx.net,unknown
t.tellapart.com,unknown
productsearch.ubuntu.com,unknown
ssp.adriver.ru,unknown
yt3.ggpht.com,unknown
eclecticlivinghome.files.wordpress.com,unknown
embedr.flickr.com,unknown
bid.g.doubleclick.net,unknown
i4.ytimg.com,unknown
r3---sn-cx1x9-ua8l.gvt1.com,unknown
pixel.quantserve.com,unknown
beta-editorial.outbrain.com,unknown
civicscience-widgets.s3.amazonaws.com,unknown
aus4.mozilla.org,unknown
tracking.m6r.eu,unknown
data.getadblock.com,unknown
xp.apple.com,unknown
js-agent.newrelic.com,unknown
static.pexels.com,unknown
cdn2.vox-cdn.com,unknown
gspe35-ssl.ls.apple.com,unknown
news-images.vice.com,unknown
firstlook.org,unknown
geo2.ggpht.com,unknown
cms.quantserve.com,unknown
r6---sn-cx1x9-ua8z.gvt1.com,unknown
adblockcdn.com,unknown
tracking-protection.cdn.mozilla.net,unknown
sync.adaptv.advertising.com,unknown
ad.doubleclick.net,unknown
match.adsrvr.org,unknown
i.ytimg.com,unknown
r1---sn-cx1x9-ua8z.gvt1.com,unknown
thenypost.files.wordpress.com,unknown
init.itunes.apple.com,unknown
res.cloudinary.com,unknown
ran.ge,unknown
redirector.gvt1.com,unknown
i1.ytimg.com,unknown
s-media-cache-ak0.pinimg.com,unknown
farm6.staticflickr.com,unknown
cdn1.lockerdome.com,unknown
gfe.nvidia.com,unknown
s.ytimg.com,unknown
r5---sn-cx1x9-ua8z.gvt1.com,unknown
sa.scorecardresearch.com,unknown
dpcs.ftcdn.net,unknown
blu405-m.hotmail.com,unknown
editorial.outbrain.com,unknown
usatsneakhype.files.wordpress.com,unknown
platform.linkedin.com,unknown
um.adscience.nl,unknown
gum.criteo.com,unknown
sync.teads.tv,unknown
pr-bh.ybp.yahoo.com,unknown
static.addtoany.com,unknown
36.media.tumblr.com,unknown
pm.w55c.net,unknown
ping.getadblock.com,unknown
madagascardomain.com,unknown
a248.e.akamai.net,unknown
snappytv-a.akamaihd.net,unknown
load.s3.amazonaws.com,unknown
p2-mcrhrvctsv5vq-mxaxvnngqomh6nm7-128371-i1-bogus-dnssec-vd.gexperiments2.com,unknown
help.apple.com,unknown
secure.gravatar.com,unknown
ad.turn.com,unknown
upload.wikimedia.org,unknown
www.adobe.com,unknown
pixel2368.everesttech.net,unknown
s-passets-cache-ak0.pinimg.com,unknown
thechive.files.wordpress.com,unknown
stats.snappytv.com,unknown
r6---sn-cx1x9-ua8l.gvt1.com,unknown
collectors.sumologic.com,unknown
tiles.services.mozilla.com,unknown
secure.quantserve.com,unknown
www.ruachtova.org.il,unknown
pixel.rubiconproject.com,unknown
swscan.apple.com,unknown
static.doubleclick.net,unknown
rtd.tubemogul.com,unknown
standards.ieee.org,unknown
sync.adap.tv,unknown
media.erate.co.il,unknown
gsp-ssl.ls.apple.com,unknown
sync.tidaltv.com,unknown
p.rfihub.com,unknown
p2-hq5gh7p3wqkbm-5r54sqkkmgjdzbzk-127067-i1-bogus-dnssec-vd.gexperiments2.com,unknown
scontent.cdninstagram.com,unknown
su.itunes.apple.com,unknown
ls.hit.gemius.pl,unknown
promoted.soundcloud.com,unknown
securepubads.g.doubleclick.net,unknown
freegeoip.net,unknown
api.soundcloud.com,unknown
shavar.services.mozilla.com,unknown
blog.bufferapp.com,unknown
s-passets.pinimg.com,unknown
rs.gwallet.com,unknown
bam.nr-data.net,unknown
static.licdn.com,unknown
log.pinterest.com,unknown
he.wikipedia.org,unknown
timedotcom.files.wordpress.com,unknown
geo0.ggpht.com,unknown
vmap.snappytv.com,unknown
r5---sn-cx1x9-ua8l.gvt1.com,unknown
code.jquery.com,unknown
notification.adblockplus.org,unknown
aus5.mozilla.org,unknown
p2-hg3jcfgi6hpyc-mb63objkp7yrq7ff-126492-i1-bogus-dnssec-bd.gexperiments3.com,unknown
rep.erate.co.il,unknown
playern.sport5.co.il,unknown
mtc.cdn.vine.co,vine
v.cdn.vine.co,vine
vine.co,vine
web.whatsapp.com,whatsapp
www.wireshark.org,wireshark
ask.wireshark.org,wireshark
www.youtube.com,youtube
www.youtube-nocookie.com,youtube
accounts.youtube.com,youtube
s.youtube.com,youtube
r15---sn-5hnedn7r.googlevideo.com,youtube
r2---sn-5hne6nek.googlevideo.com,youtube
r10---sn-vgqsen7y.googlevideo.com,youtube
r3---sn-5hne6nek.googlevideo.com,youtube
r18---sn-aigllnly.googlevideo.com,youtube
r11---sn-5hne6nek.googlevideo.com,youtube
r6---sn-vgqs7nes.googlevideo.com,youtube
r1---sn-cx1x9-ua8s.googlevideo.com,youtube
r1---sn-5hnedn7e.googlevideo.com,youtube
r15---sn-5hne6ner.googlevideo.com,youtube
r6---sn-5hne6n7l.googlevideo.com,youtube
r6---sn-p5qlsn6z.googlevideo.com,youtube
r16---sn-p5qlsn6s.googlevideo.com,youtube
r7---sn-5hne6n7k.googlevideo.com,youtube
r7---sn-5hne6ne7.googlevideo.com,youtube
r6---sn-aiglln67.googlevideo.com,youtube
r12---sn-5hne6ner.googlevideo.com,youtube
r9---sn-5hne6n7k.googlevideo.com,youtube
r1---sn-5hne6n7z.googlevideo.com,youtube
r20---sn-vgqsenes.googlevideo.com,youtube
r4---sn-cx1x9-ua8z.googlevideo.com,youtube
r5---sn-cx1x9-ua8e.googlevideo.com,youtube
r14---sn-p5qlsn6e.googlevideo.com,youtube
r6---sn-5hne6nel.googlevideo.com,youtube
r14---sn-p5qlsnel.googlevideo.com,youtube
r4---sn-aigllnzd.googlevideo.com,youtube
r2---sn-cx1x9-ua8e.googlevideo.com,youtube
r11---sn-vgqs7n7d.googlevideo.com,youtube
r5---sn-cx1x9-ua8s.googlevideo.com,youtube
